0057ab2abc09c62f,"[498.42, 736.27, 33.06, 19.31]",Tony,"[498.42, 736.51, 531.24, 736.27, 531.48, 755.58, 498.42, 755.09]",638.39
0057ab2abc09c62f,"[535.1, 735.55, 33.3, 18.1]","Rice,","[535.1, 735.55, 567.92, 736.51, 568.4, 753.41, 535.34, 753.65]",602.73
0057ab2abc09c62f,"[572.99, 735.07, 36.92, 20.75]",Ricky,"[573.47, 735.07, 609.91, 735.31, 609.42, 755.34, 572.99, 755.82]",766.09
0057ab2abc09c62f,"[613.28, 735.55, 51.16, 20.75]","Skaggs,","[613.28, 735.55, 664.44, 736.75, 663.96, 756.3, 613.53, 755.58]",1061.57
0057ab2abc09c62f,"[669.03, 735.79, 45.36, 19.06]",Bobby,"[669.27, 735.79, 713.43, 736.27, 714.39, 754.85, 669.03, 754.85]",864.56
0057ab2abc09c62f,"[715.84, 736.03, 39.82, 17.38]",Slone,"[715.84, 736.03, 754.93, 736.75, 755.66, 753.41, 716.32, 752.68]",692.07
00fca8a2da7a4694,"[464.36, 472.58, 52.38, 52.38]",60,"[489.29, 472.58, 516.74, 516.28, 493.21, 524.96, 464.36, 480.99]",2743.66
00fca8a2da7a4694,"[397.94, 436.24, 68.85, 36.68]",55,"[414.99, 436.24, 466.79, 458.76, 452.96, 472.92, 397.94, 452.33]",2525.42
00fca8a2da7a4694,"[316.48, 435.63, 67.78, 23.89]",50,"[318.43, 441.97, 384.26, 435.63, 383.29, 453.67, 316.48, 459.52]",1619.26
00fca8a2da7a4694,"[233.06, 455.52, 65.64, 47.61]",45,"[233.06, 488.66, 290.01, 455.52, 298.7, 468.71, 241.75, 503.13]",3125.12
00fca8a2da7a4694,"[171.64, 507.75, 54.61, 61.62]",40,"[171.64, 562.37, 206.65, 507.75, 226.25, 515.03, 193.76, 569.37]",3365.07
00fca8a2da7a4694,"[156.38, 582.63, 26.98, 59.14]",35,"[156.38, 641.77, 160.81, 585.22, 183.36, 582.63, 178.55, 636.59]",1595.6
00fca8a2da7a4694,"[160.85, 650.22, 47.62, 62.42]",30,"[189.48, 712.64, 160.85, 666.63, 181.44, 650.22, 208.47, 695.59]",2972.44
00fca8a2da7a4694,"[209.75, 705.56, 64.03, 47.3]",25,"[263.49, 752.86, 209.75, 730.98, 220.05, 705.56, 273.78, 727.44]",3028.62
00fca8a2da7a4694,"[291.8, 721.97, 68.85, 34.11]",20,"[360.65, 748.35, 294.7, 756.08, 291.8, 727.76, 360.01, 721.97]",2348.47
00fca8a2da7a4694,"[385.11, 681.75, 62.09, 51.48]",15,"[447.2, 703.63, 402.8, 733.23, 385.11, 709.1, 429.83, 681.75]",3196.39
00fca8a2da7a4694,"[387.51, 510.12, 96.8, 93.82]",12,"[439.3, 510.12, 484.31, 572.95, 435.06, 603.94, 387.51, 539.41]",9081.78
00fca8a2da7a4694,"[361.27, 531.94, 77.31, 94.68]",ZOPPINI,"[380.04, 531.94, 438.58, 615.41, 418.41, 626.62, 361.27, 542.87]",7319.71
00fca8a2da7a4694,"[395.61, 637.24, 28.01, 28.85]",24,"[409.34, 637.24, 423.62, 656.85, 411.3, 666.09, 395.61, 645.08]",808.09
00fca8a2da7a4694,"[351.92, 670.57, 22.97, 23.81]",12,"[366.2, 670.57, 374.89, 685.42, 362.28, 694.38, 351.92, 679.53]",546.92
00fca8a2da7a4694,"[391.13, 677.29, 20.17, 19.89]",8,"[403.74, 677.29, 411.3, 689.62, 397.57, 697.18, 391.13, 684.86]",401.18
00fca8a2da7a4694,"[360.88, 635.56, 24.65, 25.21]",18,"[374.89, 635.56, 385.53, 651.52, 369.56, 660.77, 360.88, 645.08]",621.43
00fca8a2da7a4694,"[290.69, 625.87, 25.74, 27.83]",60,"[303.4, 625.87, 316.43, 644.69, 303.24, 653.7, 290.69, 634.56]",716.34
00fca8a2da7a4694,"[253.21, 623.62, 29.76, 25.09]",45,"[253.21, 637.77, 275.73, 623.62, 282.97, 636.16, 259.8, 648.71]",746.68
00fca8a2da7a4694,"[245.64, 657.56, 25.26, 26.87]",30,"[258.67, 657.56, 270.9, 675.74, 257.71, 684.43, 245.64, 665.93]",678.74
00fca8a2da7a4694,"[280.63, 662.17, 26.05, 23.95]",15,"[306.68, 673.79, 288.76, 686.12, 280.63, 674.63, 298.0, 662.17]",623.9
00fca8a2da7a4694,"[282.85, 528.81, 29.75, 23.84]",45,"[282.85, 542.3, 305.39, 528.81, 312.6, 538.79, 289.32, 552.65]",709.24
00fca8a2da7a4694,"[320.04, 530.55, 25.26, 26.23]",60,"[332.59, 530.55, 345.3, 549.54, 332.91, 556.78, 320.04, 538.6]",662.57
00fca8a2da7a4694,"[309.87, 565.73, 25.74, 21.08]",15,"[335.61, 575.22, 317.75, 586.81, 309.87, 576.67, 325.8, 565.73]",542.6
00fca8a2da7a4694,"[274.32, 559.42, 25.09, 27.03]",30,"[287.35, 559.42, 299.41, 578.56, 286.86, 586.45, 274.32, 568.27]",678.18
00fca8a2da7a4694,"[533.19, 229.24, 45.05, 35.4]",15,"[578.24, 264.64, 533.19, 251.77, 533.84, 229.24, 576.95, 241.47]",1594.77
00fca8a2da7a4694,"[438.14, 189.9, 71.33, 49.67]",20,"[500.98, 239.57, 438.14, 209.0, 447.91, 189.9, 509.47, 219.19]",3542.96
00fca8a2da7a4694,"[367.67, 150.84, 68.35, 44.15]",25,"[416.07, 194.99, 367.67, 160.6, 389.75, 150.84, 436.02, 184.38]",3017.65
00fca8a2da7a4694,"[337.1, 117.72, 42.46, 31.42]",30,"[353.66, 149.14, 337.1, 120.27, 363.0, 117.72, 379.56, 147.86]",1334.09
01ea8fa366a4d91a,"[647.65, 242.11, 77.91, 38.04]",SCHOOL,"[647.65, 242.11, 724.1, 243.94, 725.56, 280.15, 648.02, 278.68]",2963.7
01ea8fa366a4d91a,"[728.48, 243.21, 40.6, 38.77]",BUS,"[728.48, 243.21, 767.25, 244.67, 769.08, 281.98, 729.58, 280.51]",1574.06
01ea8fa366a4d91a,"[464.86, 139.4, 68.46, 31.2]",Pizza,"[466.78, 139.4, 533.32, 145.13, 531.73, 170.6, 464.86, 164.87]",2135.95
01ea8fa366a4d91a,"[546.05, 136.7, 89.97, 50.11]",JOE'S,"[549.15, 136.7, 636.02, 143.83, 632.91, 186.81, 546.05, 177.48]",4508.4
01ea8fa366a4d91a,"[643.93, 152.87, 55.71, 27.72]",Deli,"[643.93, 152.87, 699.64, 155.09, 699.37, 180.59, 643.93, 176.57]",1544.28
01ea8fa366a4d91a,"[423.4, 225.99, 48.37, 13.03]",Thomas,"[423.82, 225.99, 471.5, 225.99, 471.77, 238.74, 423.4, 239.02]",630.26
01ea8fa366a4d91a,"[418.83, 237.77, 43.1, 7.21]",.,"[418.83, 237.77, 461.93, 237.77, 461.79, 244.7, 418.83, 244.98]",310.75
01ea8fa366a4d91a,"[529.22, 284.67, 13.03, 11.09]",.,"[529.77, 284.67, 542.25, 285.22, 541.97, 295.76, 529.22, 295.48]",144.5
01ea8fa366a4d91a,"[617.76, 410.04, 27.17, 25.92]",M34,"[620.26, 410.04, 644.93, 411.01, 641.74, 435.96, 617.76, 432.77]",704.25
01ea8fa366a4d91a,"[257.51, 236.05, 37.29, 12.5]",EMERGENCY,"[257.94, 236.05, 294.8, 237.94, 294.28, 248.55, 257.51, 247.29]",466.12
01ea8fa366a4d91a,"[295.02, 238.14, 15.13, 9.77]",.,"[295.02, 238.14, 310.15, 238.46, 309.62, 247.7, 295.23, 247.91]",147.82
01ea8fa366a4d91a,"[267.15, 335.42, 17.86, 6.93]",.,"[267.78, 335.42, 285.01, 336.89, 283.75, 342.35, 267.15, 341.09]",123.77
01ea8fa366a4d91a,"[268.15, 341.15, 14.8, 4.61]",.,"[268.15, 341.15, 282.95, 342.26, 282.32, 345.76, 268.31, 344.97]",68.23
01ea8fa366a4d91a,"[265.34, 344.12, 18.85, 7.21]",.,"[265.34, 344.12, 284.19, 345.51, 283.91, 351.33, 265.62, 349.94]",135.91
01ea8fa366a4d91a,"[147.53, 390.67, 27.86, 21.34]",MID,"[150.58, 390.67, 175.39, 393.16, 172.48, 412.01, 147.53, 409.38]",594.53
01ea8fa366a4d91a,"[173.89, 394.02, 42.61, 21.21]",STATE,"[175.17, 394.02, 216.5, 396.58, 215.58, 415.23, 173.89, 412.12]",903.76
01ea8fa366a4d91a,"[215.9, 395.99, 30.57, 22.13]",BUS,"[217.49, 395.99, 246.47, 398.37, 244.24, 418.12, 215.9, 416.05]",676.51
01ea8fa366a4d91a,"[244.61, 398.66, 56.69, 23.04]",SERVICE,"[246.62, 398.66, 301.3, 402.86, 299.47, 421.7, 244.61, 417.49]",1306.14
01ea8fa366a4d91a,"[300.56, 402.78, 27.86, 22.13]",INC.,"[303.27, 402.78, 328.42, 405.01, 326.67, 424.91, 300.56, 421.88]",616.54
01ea8fa366a4d91a,"[405.41, 458.36, 19.93, 13.35]",SEATS,"[406.32, 458.36, 425.34, 460.92, 424.06, 471.71, 405.41, 469.15]",266.07
01ea8fa366a4d91a,"[423.7, 460.92, 12.8, 11.34]",30C,"[425.34, 460.92, 436.5, 462.2, 435.22, 472.26, 423.7, 470.79]",145.15
01ea8fa366a4d91a,"[435.4, 462.2, 11.89, 10.61]",20A,"[435.4, 462.2, 446.56, 462.56, 447.29, 472.62, 435.58, 472.81]",126.15
01ea8fa366a4d91a,"[400.08, 519.2, 24.53, 12.06]",BATTERY,"[400.08, 519.2, 424.2, 519.62, 424.61, 530.98, 400.22, 531.26]",295.83
01ea8fa366a4d91a,"[315.66, 507.74, 9.7, 10.53]",US,"[316.91, 507.74, 325.36, 508.43, 324.39, 518.27, 315.66, 517.58]",102.14
01ea8fa366a4d91a,"[324.26, 508.57, 11.91, 11.09]",DOT,"[325.5, 508.57, 336.17, 509.68, 335.2, 519.66, 324.26, 518.83]",132.08
01ea8fa366a4d91a,"[335.48, 509.68, 22.18, 12.89]",1139342,"[335.9, 509.68, 357.66, 512.03, 356.41, 522.57, 335.48, 520.21]",285.9
01ea8fa366a4d91a,"[401.58, 408.35, 12.81, 7.5]",.,"[401.58, 408.35, 414.39, 409.26, 414.39, 415.85, 401.77, 415.85]",96.08
01ea8fa366a4d91a,"[398.48, 414.93, 18.83, 17.19]",801,"[399.39, 414.93, 417.31, 416.4, 416.58, 432.12, 398.48, 431.03]",323.69
01ea8fa366a4d91a,"[865.67, 568.2, 34.24, 18.07]",10060-88,"[865.67, 569.04, 899.91, 568.2, 899.7, 584.8, 866.09, 586.27]",618.72
01ea8fa366a4d91a,"[867.51, 482.91, 19.68, 13.03]",.,"[867.51, 483.74, 887.19, 482.91, 886.63, 495.94, 867.51, 495.66]",256.43
005dcb144a2374c9,"[632.82, 636.11, 96.47, 24.7]",©2010,"[633.4, 636.11, 729.29, 636.11, 728.41, 660.81, 632.82, 659.36]",2382.81
005dcb144a2374c9,"[744.1, 637.27, 108.38, 23.83]",SYAZWAN,"[744.4, 637.27, 852.48, 640.47, 851.9, 661.1, 744.1, 659.06]",2582.7
005dcb144a2374c9,"[865.69, 637.84, 140.34, 22.66]",JAMALUDIN,"[867.44, 637.84, 1006.03, 640.16, 1005.74, 660.5, 865.69, 659.92]",3180.1
005dcb144a2374c9,"[759.04, 91.26, 22.81, 24.7]",DT,"[766.65, 91.26, 781.85, 105.08, 773.21, 115.96, 759.04, 102.66]",563.41
005dcb144a2374c9,"[774.68, 109.2, 59.85, 118.84]",3.5-6.3/18-250,"[793.86, 109.2, 834.53, 222.23, 812.74, 228.04, 774.68, 114.14]",7112.57
005dcb144a2374c9,"[560.78, 181.12, 9.45, 34.11]",.,"[570.23, 181.12, 568.38, 215.23, 560.78, 213.99, 561.6, 181.33]",322.34
005dcb144a2374c9,"[564.27, 168.38, 7.4, 12.12]",.,"[571.67, 168.38, 571.46, 180.09, 564.27, 180.5, 564.89, 169.62]",89.69
005dcb144a2374c9,"[564.06, 140.24, 16.24, 28.55]",.,"[580.3, 140.24, 572.9, 168.79, 564.06, 168.59, 571.46, 140.24]",463.65
005dcb144a2374c9,"[574.75, 103.87, 21.57, 28.97]",.,"[596.32, 104.28, 583.58, 132.84, 574.75, 132.43, 586.66, 103.87]",624.88
005dcb144a2374c9,"[589.75, 87.43, 18.08, 15.62]",.,"[607.83, 88.46, 599.61, 103.05, 589.75, 101.61, 598.79, 87.43]",282.41
005dcb144a2374c9,"[604.74, 61.96, 27.95, 21.98]",.,"[632.69, 65.45, 613.17, 83.94, 604.74, 81.07, 624.06, 61.96]",614.34
005dcb144a2374c9,"[354.77, 459.25, 45.62, 32.54]",.,"[357.97, 459.25, 400.39, 476.68, 398.35, 491.79, 354.77, 472.03]",1484.47
005dcb144a2374c9,"[288.68, 523.4, 101.64, 38.6]",�,"[291.13, 525.84, 388.86, 523.4, 390.32, 560.05, 288.68, 562.0]",3923.3
03a4ce7908b524f6,"[698.24, 322.94, 39.4, 23.5]",Garden,"[702.38, 322.94, 737.64, 334.91, 733.94, 346.44, 698.24, 335.34]",925.9
03a4ce7908b524f6,"[700.2, 336.0, 45.92, 24.81]",Simamatt,"[705.21, 336.0, 746.12, 350.58, 741.77, 360.81, 700.2, 345.79]",1139.28
03a4ce7908b524f6,"[156.22, 188.87, 13.0, 8.5]",6:42,"[156.22, 189.17, 169.22, 188.87, 169.12, 197.37, 156.22, 197.17]",110.5
03a4ce7908b524f6,"[143.43, 189.83, 11.4, 6.7]",.,"[143.43, 189.83, 154.83, 189.83, 154.73, 196.43, 143.43, 196.53]",76.38
006da1281d1bf763,"[746.64, 659.34, 165.25, 34.11]",BUILDING,"[746.64, 669.19, 904.31, 659.34, 911.89, 685.87, 754.98, 693.45]",5636.68
006da1281d1bf763,"[904.31, 657.82, 113.71, 25.78]",COSTS,"[904.31, 662.37, 1008.16, 657.82, 1018.02, 679.05, 916.44, 683.6]",2931.44
006da1281d1bf763,"[726.49, 693.64, 71.6, 21.11]",Road,"[726.49, 698.59, 789.18, 693.64, 798.09, 710.46, 732.76, 714.75]",1511.48
006da1281d1bf763,"[741.67, 726.96, 145.84, 26.07]",Settlement,"[741.67, 733.89, 877.94, 726.96, 887.51, 746.43, 749.26, 753.03]",3802.05
006da1281d1bf763,"[762.15, 769.48, 69.17, 27.29]",City,"[762.15, 774.22, 823.93, 769.48, 831.32, 794.3, 768.79, 796.77]",1887.65
006da1281d1bf763,"[800.43, 707.06, 56.09, 14.85]",Vietnam,"[800.43, 708.71, 852.24, 707.06, 856.52, 718.61, 802.74, 721.91]",832.94
006da1281d1bf763,"[855.21, 706.07, 44.21, 13.53]",.,"[855.21, 708.71, 897.77, 706.07, 899.42, 715.64, 857.18, 719.6]",598.16
006da1281d1bf763,"[796.47, 747.64, 43.23, 16.5]",.,"[796.47, 752.59, 837.72, 747.64, 839.7, 759.52, 801.75, 764.14]",713.29
021d7fa8fc4793f1,"[683.55, 635.05, 106.19, 25.85]",©Michel,"[684.47, 635.05, 789.74, 635.05, 788.35, 659.98, 683.55, 660.9]",2745.01
021d7fa8fc4793f1,"[792.51, 635.51, 132.04, 31.39]",Dangmann,"[792.51, 635.51, 921.78, 638.74, 924.55, 665.06, 793.89, 666.9]",4144.74
021d7fa8fc4793f1,"[927.32, 635.05, 78.03, 28.62]",-2015,"[928.71, 635.05, 1003.97, 635.51, 1005.35, 663.67, 927.32, 662.75]",2233.22
00d3ca35721256a5,"[367.08, 251.83, 93.63, 20.15]",POSTERITY,"[368.1, 251.83, 460.71, 251.83, 460.37, 271.13, 367.08, 271.98]",1886.64
00d3ca35721256a5,"[557.35, 248.65, 59.25, 22.27]",.,"[557.35, 250.25, 613.42, 248.65, 616.6, 269.33, 558.15, 270.92]",1319.5
00d3ca35721256a5,"[518.39, 249.85, 36.18, 19.88]",.,"[518.39, 249.85, 550.59, 249.85, 554.57, 269.73, 521.97, 268.93]",719.26
00d3ca35721256a5,"[460.82, 249.55, 61.15, 22.61]",.,"[461.84, 251.1, 516.83, 249.55, 521.97, 271.14, 460.82, 272.16]",1382.6
00d3ca35721256a5,"[347.25, 247.5, 113.57, 28.26]",POSTERITY,"[347.76, 252.12, 456.71, 247.5, 460.82, 275.76, 347.25, 274.73]",3209.49
00d3ca35721256a5,"[216.94, 251.9, 69.34, 21.92]",.,"[221.74, 251.9, 285.08, 252.5, 286.28, 270.52, 216.94, 273.82]",1519.93
00d3ca35721256a5,"[283.88, 252.5, 62.74, 18.92]",.,"[283.88, 252.5, 345.72, 253.71, 346.62, 271.42, 290.78, 270.82]",1187.04
00d3ca35721256a5,"[201.74, 300.49, 418.58, 71.29]",PLAYBILL,"[203.78, 304.56, 619.3, 300.49, 620.32, 369.74, 201.74, 371.78]",29840.57
00d3ca35721256a5,"[604.37, 307.3, 8.0, 7.8]",.,"[604.67, 307.8, 612.27, 307.3, 612.37, 314.5, 604.37, 315.1]",62.4
00d3ca35721256a5,"[289.35, 375.17, 78.01, 20.55]",ATLANTIC,"[293.09, 376.1, 366.42, 375.17, 367.36, 393.85, 289.35, 395.72]",1603.11
00d3ca35721256a5,"[372.41, 375.76, 71.84, 15.82]",THEATER,"[373.71, 377.25, 443.87, 375.76, 444.25, 391.2, 372.41, 391.58]",1136.51
00d3ca35721256a5,"[450.02, 375.18, 78.34, 17.09]",COMPANY,"[451.21, 376.84, 528.12, 375.18, 528.36, 392.27, 450.02, 392.27]",1338.83
00d3ca35721256a5,"[430.73, 394.24, 72.99, 17.53]",THEATER,"[430.73, 394.77, 503.72, 394.24, 503.19, 411.25, 431.51, 411.77]",1279.51
00d3ca35721256a5,"[369.52, 395.29, 56.24, 16.74]",GROSS,"[371.09, 395.55, 425.76, 395.29, 424.71, 409.94, 369.52, 412.03]",941.46
00d3ca35721256a5,"[314.58, 394.77, 50.23, 17.0]",LINDA,"[315.63, 395.81, 362.98, 394.77, 364.81, 411.25, 314.58, 411.77]",853.91
00d3ca35721256a5,"[186.62, 893.32, 435.98, 95.81]",POSTERITY,"[192.18, 898.88, 621.21, 893.32, 622.6, 978.02, 186.62, 989.13]",41771.24
00d3ca35721256a5,"[369.12, 998.67, 74.06, 15.39]",PLAYBILL.COM,"[369.12, 1001.18, 442.11, 998.67, 443.18, 1012.63, 370.91, 1014.06]",1139.78
016e79f7df1f8de4,"[756.19, 34.93, 56.74, 31.65]",PARK,"[756.19, 44.75, 811.84, 34.93, 812.93, 60.03, 758.37, 66.58]",1795.82
016e79f7df1f8de4,"[743.09, 57.85, 81.84, 41.46]",SPEED,"[743.09, 72.03, 822.75, 57.85, 824.93, 85.13, 746.37, 99.31]",3393.09
016e79f7df1f8de4,"[755.1, 82.95, 65.47, 32.73]",LIMIT,"[755.1, 93.86, 817.29, 82.95, 820.57, 110.22, 757.28, 115.68]",2142.83
016e79f7df1f8de4,"[757.28, 106.95, 70.92, 56.74]",30,"[757.28, 115.68, 820.57, 106.95, 828.2, 156.05, 759.46, 163.69]",4024.0
016e79f7df1f8de4,"[761.64, 183.33, 62.2, 29.46]",PHOTO,"[761.64, 188.79, 822.75, 183.33, 823.84, 205.16, 762.73, 212.79]",1832.41
016e79f7df1f8de4,"[749.64, 199.7, 92.75, 34.92]",ENFORCED,"[749.64, 210.61, 839.12, 199.7, 842.39, 228.07, 750.73, 234.62]",3238.83
016e79f7df1f8de4,"[757.28, 252.08, 37.1, 25.09]",ALL,"[757.28, 253.17, 793.29, 252.08, 794.38, 271.72, 757.28, 277.17]",930.84
016e79f7df1f8de4,"[786.74, 246.62, 63.29, 26.19]",DAYS,"[786.74, 249.89, 846.75, 246.62, 850.03, 265.17, 794.38, 272.81]",1657.57
016e79f7df1f8de4,"[753.21, 236.57, 15.78, 18.33]",6,"[753.21, 237.08, 766.96, 236.57, 768.99, 254.13, 754.74, 254.9]",289.25
016e79f7df1f8de4,"[766.7, 233.52, 35.64, 19.6]",AM-,"[767.47, 235.81, 799.03, 233.52, 802.34, 249.3, 766.7, 253.12]",698.54
016e79f7df1f8de4,"[798.52, 232.76, 15.52, 16.54]",11,"[798.52, 233.01, 812.52, 232.76, 814.04, 248.54, 801.57, 249.3]",256.7
016e79f7df1f8de4,"[813.28, 230.21, 27.49, 17.31]",PM,"[813.28, 230.97, 838.99, 230.21, 840.77, 245.99, 815.57, 247.52]",475.85
000ca4a1855318b1,"[797.13, 325.17, 128.85, 66.15]",PACARI,"[925.98, 337.49, 817.17, 391.32, 797.13, 377.0, 905.65, 325.17]",8523.43
000ca4a1855318b1,"[803.14, 383.88, 16.32, 11.74]",®,"[819.46, 391.89, 809.73, 395.62, 803.14, 387.6, 813.74, 383.88]",191.6
000ca4a1855318b1,"[854.97, 321.17, 45.24, 26.63]",ECUADORIAN,"[900.21, 328.04, 862.13, 347.8, 854.97, 341.21, 893.63, 321.17]",1204.74
000ca4a1855318b1,"[827.19, 340.92, 33.79, 19.48]",ORGANIC,"[860.98, 347.8, 833.78, 360.4, 827.19, 354.1, 854.11, 340.92]",658.23
000ca4a1855318b1,"[790.54, 354.67, 42.95, 22.62]",CHOCOLATE,"[833.49, 360.97, 797.99, 377.29, 790.54, 370.7, 826.33, 354.67]",971.53
000ca4a1855318b1,"[857.83, 310.28, 17.18, 10.03]",.,"[875.01, 314.01, 860.98, 320.31, 857.83, 316.58, 871.0, 310.28]",172.32
000ca4a1855318b1,"[854.68, 307.13, 18.62, 10.6]",.,"[873.3, 310.57, 856.97, 317.73, 854.68, 315.44, 867.0, 307.13]",197.37
000ca4a1855318b1,"[852.39, 307.71, 18.33, 10.31]",.,"[870.72, 310.28, 855.26, 318.02, 852.39, 313.72, 867.85, 307.71]",188.98
000ca4a1855318b1,"[839.22, 300.84, 11.74, 7.15]",K,"[850.96, 304.84, 843.8, 307.99, 839.22, 303.41, 844.95, 300.84]",83.94
000ca4a1855318b1,"[823.76, 281.08, 9.73, 5.15]",.,"[833.49, 284.23, 826.05, 286.23, 823.76, 282.51, 831.2, 281.08]",50.11
000ca4a1855318b1,"[808.29, 283.37, 19.48, 10.02]",.,"[827.77, 287.95, 809.73, 293.39, 808.29, 289.38, 823.76, 283.37]",195.19
000ca4a1855318b1,"[805.14, 278.5, 22.34, 12.03]",.,"[827.48, 281.65, 807.72, 290.53, 805.14, 287.09, 826.33, 278.5]",268.75
000ca4a1855318b1,"[789.68, 286.8, 18.61, 11.46]",.,"[808.29, 290.81, 793.98, 298.26, 789.68, 292.82, 805.43, 286.8]",213.27
000ca4a1855318b1,"[718.23, 293.63, 36.24, 22.36]",65%,"[754.47, 302.96, 725.61, 315.99, 718.23, 304.92, 747.31, 293.63]",810.33
000ca4a1855318b1,"[717.8, 292.98, 24.3, 14.33]",.,"[742.1, 298.62, 722.14, 307.31, 717.8, 301.45, 737.11, 292.98]",348.22
000ca4a1855318b1,"[682.43, 252.62, 37.76, 20.4]",.,"[720.19, 261.52, 684.81, 273.02, 682.43, 265.64, 716.71, 252.62]",770.3
000ca4a1855318b1,"[914.53, 486.78, 78.28, 57.34]",A,"[948.93, 486.78, 992.81, 508.22, 969.87, 544.12, 914.53, 514.2]",4488.58
000ca4a1855318b1,"[892.1, 469.83, 63.31, 53.85]",.,"[923.01, 469.83, 955.41, 492.27, 923.01, 523.68, 892.1, 502.24]",3409.24
000ca4a1855318b1,"[293.14, 257.16, 94.23, 46.37]",.,"[310.59, 257.16, 387.37, 273.61, 369.92, 303.53, 293.14, 291.56]",4369.45
000ca4a1855318b1,"[368.92, 276.11, 71.3, 32.4]",.,"[386.37, 276.11, 440.22, 285.58, 417.28, 308.51, 368.92, 299.04]",2310.12
000ca4a1855318b1,"[396.84, 251.18, 81.27, 36.39]",.,"[412.3, 251.18, 478.11, 261.15, 469.13, 287.57, 396.84, 274.61]",2957.42
03c60436adf2edc0,"[645.96, 139.08, 119.07, 28.51]",SUBWAY,"[646.83, 142.12, 764.38, 139.08, 765.03, 167.59, 645.96, 166.72]",3394.69
03c60436adf2edc0,"[728.61, 189.17, 62.03, 50.16]",16,"[728.61, 189.17, 789.32, 189.83, 790.64, 239.33, 728.61, 237.35]",3111.42
03c60436adf2edc0,"[595.97, 193.13, 122.08, 38.28]",Tamerton,"[595.97, 193.13, 715.74, 194.45, 718.05, 231.41, 596.96, 230.75]",4673.22
03c60436adf2edc0,"[518.1, 193.46, 70.28, 38.28]",Kings,"[518.1, 193.46, 588.38, 195.11, 587.06, 231.74, 518.43, 229.1]",2690.32
03c60436adf2edc0,"[915.36, 126.25, 105.62, 58.5]",CO,"[915.36, 126.25, 1019.76, 127.06, 1020.98, 182.31, 915.36, 184.75]",6178.77
03c60436adf2edc0,"[638.09, 514.0, 51.1, 11.85]",PLYMOUTH,"[638.09, 514.0, 688.83, 514.0, 689.19, 525.14, 638.44, 525.85]",605.53
03c60436adf2edc0,"[637.56, 522.67, 95.12, 25.28]",BUS,"[638.26, 523.55, 731.45, 522.67, 732.68, 547.07, 637.56, 547.95]",2404.63
03c60436adf2edc0,"[680.8, 546.7, 16.66, 8.48]",BUS,"[680.8, 546.99, 697.17, 546.7, 697.46, 555.03, 681.09, 555.18]",141.28
03c60436adf2edc0,"[696.74, 546.13, 33.61, 8.47]",COMPANY,"[696.89, 546.13, 730.21, 546.27, 730.35, 554.6, 696.74, 554.32]",284.68
03c60436adf2edc0,"[639.73, 546.27, 41.07, 9.63]",.,"[639.73, 546.7, 680.8, 546.27, 680.51, 555.9, 639.87, 555.75]",395.5
03c60436adf2edc0,"[726.3, 503.47, 30.3, 5.5]",.,"[726.3, 503.87, 756.3, 503.47, 756.6, 508.77, 726.3, 508.97]",166.65
03c60436adf2edc0,"[613.44, 616.69, 52.74, 19.4]",Y648,"[613.44, 617.15, 665.58, 616.69, 666.18, 636.09, 613.44, 635.33]",1023.16
03c60436adf2edc0,"[668.61, 615.93, 40.47, 19.71]",NYD,"[668.61, 615.93, 708.47, 615.93, 709.08, 635.33, 669.06, 635.64]",797.66
03c60436adf2edc0,"[458.45, 520.18, 28.4, 18.7]",48,"[458.75, 520.18, 486.25, 520.38, 486.85, 538.88, 458.45, 538.28]",531.08
03c60436adf2edc0,"[373.83, 478.36, 45.95, 52.84]",SuperRider,"[377.05, 478.36, 419.78, 484.56, 417.02, 531.2, 373.83, 520.86]",2428.0
03c60436adf2edc0,"[586.2, 515.61, 62.79, 42.99]",city,"[587.05, 516.18, 648.43, 515.61, 648.99, 557.75, 586.2, 558.6]",2699.34
03c60436adf2edc0,"[391.3, 206.3, 25.57, 38.35]",cityBUS,"[391.88, 206.73, 416.87, 206.3, 416.87, 244.21, 391.3, 244.65]",980.61
03c60436adf2edc0,"[918.9, 322.78, 30.76, 10.96]",.,"[918.9, 323.13, 949.66, 322.78, 949.66, 333.74, 919.08, 333.39]",337.13
03c60436adf2edc0,"[967.35, 323.84, 21.57, 10.43]",.,"[967.35, 323.84, 988.56, 323.84, 988.92, 333.74, 967.88, 334.27]",224.98
03c60436adf2edc0,"[977.66, 336.7, 9.2, 6.3]",.,"[977.66, 336.7, 986.66, 336.7, 986.86, 343.0, 977.86, 343.0]",57.96
03c60436adf2edc0,"[922.79, 386.83, 20.93, 5.42]",.,"[922.79, 386.83, 943.23, 387.2, 943.72, 392.25, 922.92, 391.39]",113.44
03c60436adf2edc0,"[923.29, 391.26, 19.45, 4.56]",.,"[923.29, 391.26, 942.74, 391.39, 942.74, 395.69, 923.53, 395.82]",88.69
03c60436adf2edc0,"[922.55, 394.96, 20.8, 5.17]",.,"[922.55, 394.96, 942.98, 395.45, 943.35, 399.88, 922.55, 400.13]",107.54
03c60436adf2edc0,"[747.14, 309.99, 29.3, 15.68]",OPEN,"[747.14, 311.3, 776.25, 309.99, 776.44, 324.92, 747.14, 325.67]",459.42
03c60436adf2edc0,"[750.5, 342.84, 16.05, 19.22]",2,"[750.5, 343.02, 766.55, 342.84, 766.55, 362.06, 751.25, 361.68]",308.48
